millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
7376, 0.961, -0.153, 0.333, 12.024, 2.869, 2.319, 26.137, -0.400, -0.527, 0.701, -8.484, 2.808, 9.338, 23.507, -0.612, 0.775, 0.002, -5.371, 13.245, 3.967, 22.054, 26.990, 20.590
7420, 0.981, -0.064, 0.324, 10.193, 3.662, 1.526, 26.134, -0.475, -0.552, 0.661, -10.986, -1.648, 7.629, 23.534, -0.574, 0.765, 0.094, -1.526, 9.888, 4.333, 22.060, 26.990, 20.590
7458, 0.957, -0.092, 0.332, 5.432, 6.409, 5.554, 26.131, -0.428, -0.540, 0.661, -3.906, -0.366, 2.319, 23.519, -0.576, 0.788, 0.022, 10.986, 15.503, 5.371, 22.030, 26.990, 20.590
7496, 0.920, -0.148, 0.347, 10.986, 6.165, 6.470, 26.155, -0.409, -0.501, 0.674, -4.700, -5.676, 7.202, 23.522, -0.539, 0.793, -0.036, -1.953, 16.785, 4.761, 22.054, 26.990, 20.590
7540, 0.890, -0.125, 0.369, 20.691, 3.540, 8.484, 26.143, -0.396, -0.546, 0.625, -16.174, -10.559, 18.066, 23.507, -0.512, 0.770, -0.020, -7.568, 25.208, 5.493, 22.075, 26.990, 20.590
7579, 0.888, -0.062, 0.387, 18.982, 0.977, 8.179, 26.134, -0.431, -0.589, 0.575, -12.024, -11.475, 15.503, 23.522, -0.493, 0.767, 0.028, -7.996, 18.799, 3.479, 22.051, 26.990, 20.610
7618, 0.875, -0.033, 0.391, 12.939, 1.282, 10.559, 26.137, -0.441, -0.583, 0.555, -3.357, -11.292, 6.714, 23.489, -0.466, 0.748, 0.043, -4.333, 17.578, -3.357, 22.069, 27.030, 20.610
7662, 0.851, -0.095, 0.389, 5.920, 1.282, 13.245, 26.152, -0.365, -0.552, 0.578, -0.854, -14.343, 1.831, 23.513, -0.494, 0.732, -0.034, 9.155, 20.020, -4.822, 22.048, 27.030, 20.570
7700, 0.903, -0.199, 0.384, 6.714, -2.808, 11.841, 26.137, -0.318, -0.561, 0.647, 1.160, -11.292, 5.493, 23.537, -0.592, 0.787, -0.100, 5.737, 18.982, -6.042, 22.054, 27.030, 20.570
7739, 0.911, -0.168, 0.353, 10.193, -3.113, 6.287, 26.137, -0.386, -0.569, 0.686, -1.648, -5.920, 14.771, 23.531, -0.612, 0.789, -0.026, -4.578, 13.489, -6.042, 22.039, 26.990, 20.570
7783, 1.119, -0.069, 0.341, -0.427, -5.615, 4.822, 26.152, -0.508, -0.598, 0.732, 2.686, -7.324, 2.625, 23.516, -0.714, 0.777, 0.138, 12.573, 7.263, -9.094, 22.057, 26.990, 20.570
7822, 1.016, -0.163, 0.336, -11.475, 3.540, 4.395, 26.140, -0.422, -0.551, 0.750, 5.676, 0.488, -9.766, 23.498, -0.696, 0.825, -0.019, 25.818, 4.333, -5.249, 22.051, 26.990, 20.570
7860, 0.993, -0.210, 0.365, -6.958, 0.244, -0.977, 26.155, -0.387, -0.561, 0.717, 0.793, 4.517, -1.221, 23.534, -0.649, 0.834, -0.075, 7.996, -1.953, -2.502, 22.054, 26.990, 20.590
7904, 0.933, -0.149, 0.379, -1.038, -2.563, -5.554, 26.152, -0.393, -0.564, 0.654, 2.136, 7.629, 5.066, 23.549, -0.574, 0.798, -0.039, 2.563, -1.465, 1.221, 22.060, 26.990, 20.590
7943, 0.888, -0.100, 0.371, -0.244, -3.174, -6.165, 26.122, -0.409, -0.571, 0.607, 2.258, 6.409, 6.104, 23.537, -0.521, 0.764, 0.006, -1.099, -2.258, -0.916, 22.057, 26.990, 20.590
7980, 0.893, -0.070, 0.354, -3.906, -4.028, -5.920, 26.128, -0.434, -0.548, 0.594, 8.301, 7.385, 4.639, 23.543, -0.519, 0.741, 0.024, 3.662, -4.395, -4.395, 22.075, 26.990, 20.570
8015, 0.905, -0.118, 0.348, -5.371, -4.333, -4.028, 26.152, -0.398, -0.521, 0.631, 9.338, 6.592, 1.892, 23.546, -0.546, 0.745, -0.021, 9.338, -2.197, -4.028, 22.057, 26.930, 20.570
8048, 0.874, -0.177, 0.364, -3.296, -7.202, -3.662, 26.158, -0.345, -0.530, 0.635, 7.263, 1.160, 5.127, 23.543, -0.547, 0.764, -0.098, 7.507, -0.366, -2.808, 22.054, 26.930, 20.590
8083, 0.837, -0.197, 0.372, 2.869, -13.000, -4.700, 26.161, -0.316, -0.544, 0.636, 9.583, 2.991, 18.799, 23.558, -0.532, 0.782, -0.124, -5.066, -1.465, -5.310, 22.069, 26.930, 20.590
8117, 0.904, -0.098, 0.327, 8.301, -25.024, -6.348, 26.143, -0.488, -0.549, 0.648, 13.916, 4.333, 31.067, 23.543, -0.537, 0.754, 0.053, -32.043, -11.902, -15.564, 22.081, 26.990, 20.590
8150, 1.020, -0.027, 0.306, 1.221, -25.269, -0.061, 26.140, -0.521, -0.535, 0.681, 21.423, -6.714, 18.311, 23.534, -0.609, 0.724, 0.158, -9.216, -2.014, -20.508, 22.033, 26.990, 20.590
8185, 0.995, -0.132, 0.272, -5.859, -22.278, 2.808, 26.134, -0.451, -0.500, 0.732, 26.489, -2.808, 8.667, 23.534, -0.656, 0.759, 0.043, 0.244, -4.578, -19.287, 22.066, 26.990, 20.590
8218, 0.995, -0.172, 0.273, -4.028, -22.156, 1.465, 26.134, -0.433, -0.476, 0.747, 21.240, -3.662, 9.888, 23.543, -0.651, 0.749, 0.025, -3.479, -4.700, -18.494, 22.060, 26.930, 20.590
8251, 0.983, -0.174, 0.270, -1.404, -20.020, 1.282, 26.158, -0.417, -0.471, 0.731, 18.494, -4.028, 10.803, 23.564, -0.657, 0.738, 0.020, -3.845, -2.747, -16.479, 22.078, 26.930, 20.590
8287, 0.980, -0.125, 0.258, 1.038, -20.142, 1.221, 26.152, -0.474, -0.466, 0.727, 14.282, -2.197, 14.221, 23.552, -0.619, 0.744, 0.087, -9.338, -6.165, -13.916, 22.060, 26.930, 20.590
8320, 1.013, -0.061, 0.236, 0.916, -17.883, 3.296, 26.146, -0.534, -0.469, 0.718, 14.221, -6.897, 14.099, 23.561, -0.621, 0.721, 0.160, -7.507, -4.395, -20.020, 22.072, 26.930, 20.590
8353, 1.061, -0.087, 0.195, -3.052, -15.808, 8.789, 26.131, -0.533, -0.431, 0.776, 16.724, -10.437, 7.629, 23.561, -0.701, 0.713, 0.151, 7.874, 9.094, -16.968, 22.060, 26.930, 20.590
8388, 1.106, -0.141, 0.166, -4.822, -10.071, 10.864, 26.155, -0.510, -0.398, 0.846, 15.747, -12.390, 1.038, 23.558, -0.783, 0.704, 0.155, 11.597, 10.071, -16.357, 22.066, 26.930, 20.590
8421, 1.108, -0.193, 0.162, -5.615, -2.258, 12.146, 26.143, -0.460, -0.389, 0.883, 5.493, -17.273, -2.686, 23.582, -0.806, 0.709, 0.109, 24.048, 17.212, -10.925, 22.069, 26.870, 20.590
8457, 1.085, -0.231, 0.179, -2.747, 3.235, 9.277, 26.164, -0.399, -0.423, 0.862, -5.798, -16.113, 4.272, 23.540, -0.823, 0.711, 0.044, 33.081, 14.343, -4.395, 22.042, 26.870, 20.610
8490, 1.053, -0.238, 0.168, -1.221, 8.667, 4.456, 26.146, -0.393, -0.402, 0.843, -4.822, -8.545, 3.540, 23.582, -0.818, 0.667, 0.066, 32.471, 8.423, -1.160, 22.057, 26.870, 20.610
8523, 1.046, -0.214, 0.143, 0.122, 13.733, 3.113, 26.161, -0.392, -0.393, 0.869, -15.564, -4.272, 9.583, 23.555, -0.748, 0.620, 0.155, 45.044, -12.329, -2.441, 22.063, 26.930, 20.610
8558, 1.052, -0.201, 0.169, -0.977, 17.883, 2.441, 26.143, -0.448, -0.405, 0.801, -17.212, -7.996, 8.118, 23.585, -0.725, 0.646, 0.091, 116.333, -22.461, 10.742, 22.072, 26.930, 20.590
8591, 0.983, -0.207, 0.139, -0.122, 30.579, 1.587, 26.164, -0.387, -0.358, 0.801, -12.024, 0.854, -6.470, 23.561, -0.757, 0.583, 0.008, 125.610, -30.884, 14.282, 22.060, 26.930, 20.590
8624, 1.016, -0.234, 0.218, 3.967, 24.780, 4.395, 26.176, -0.370, -0.394, 0.762, -23.987, 11.047, 8.606, 23.582, -0.741, 0.641, 0.108, 112.854, -83.862, 9.644, 22.051, 27.350, 20.590
8659, 0.963, -0.102, 0.345, 15.198, 12.817, -3.662, 26.173, -0.542, -0.473, 0.645, -55.237, 8.667, 34.851, 23.582, -0.750, 0.676, 0.029, 137.024, -112.183, -3.113, 22.066, 27.350, 20.590
8690, 0.898, 0.074, 0.380, 17.456, 11.841, -10.986, 26.170, -0.668, -0.584, 0.554, -56.946, -5.127, 34.363, 23.552, -0.604, 0.744, -0.100, 246.216, -161.987, 62.866, 22.093, 27.350, 20.590
8722, 0.942, 0.142, 0.441, 6.958, 6.714, 0.366, 26.179, -0.670, -0.683, 0.541, -38.269, -30.334, 36.072, 23.564, -0.468, 0.764, -0.311, 265.442, -114.197, 118.042, 22.054, 26.670, 20.590
8756, 0.959, 0.079, 0.401, -14.526, 6.958, 28.931, 26.143, -0.596, -0.675, 0.575, -9.338, -45.044, 15.381, 23.573, -0.237, 0.939, -0.488, 131.287, 0.854, -16.968, 22.054, 26.670, 20.590
8788, 0.939, -0.187, 0.286, -36.438, 11.108, 40.283, 26.143, -0.409, -0.565, 0.694, 26.001, -45.776, -23.132, 23.564, -0.689, 0.730, -0.236, -80.444, -115.784, -111.755, 22.081, 26.670, 20.590
8823, 0.976, -0.458, 0.255, -28.381, 7.568, 39.795, 26.137, -0.192, -0.462, 0.866, 42.114, -26.428, -32.837, 23.579, -0.927, 0.639, -0.215, 37.720, 7.141, -57.373, 22.063, 25.850, 20.590
8855, 1.000, -0.542, 0.206, -9.033, 8.484, 30.151, 26.167, -0.190, -0.347, 0.947, 23.743, -21.667, 0.427, 23.564, -1.000, 0.708, -0.290, 48.340, 32.104, -11.902, 22.075, 25.850, 20.590
8887, 1.054, -0.450, 0.207, 15.137, 1.160, 0.671, 26.167, -0.268, -0.361, 0.859, -10.376, -1.892, 9.827, 23.591, -0.943, 0.619, -0.145, -35.828, 7.568, 8.179, 22.069, 25.850, 20.590
8921, 0.956, -0.255, 0.277, 19.470, 2.869, -15.320, 26.152, -0.375, -0.458, 0.743, -31.006, 8.362, 21.423, 23.573, -0.637, 0.681, -0.162, -1.587, 33.081, 50.415, 22.063, 25.850, 20.590
8953, 0.890, -0.141, 0.266, 20.081, 2.258, -9.766, 26.176, -0.447, -0.496, 0.701, -19.043, 3.296, 18.738, 23.594, -0.507, 0.709, -0.131, -30.273, 28.015, 27.283, 22.063, 25.850, 20.590
8985, 0.968, -0.116, 0.359, 14.832, -1.587, 3.784, 26.179, -0.491, -0.550, 0.656, -6.470, -0.305, 9.033, 23.597, -0.539, 0.763, -0.190, -1.221, 45.837, 9.277, 22.054, 25.850, 20.590
9019, 0.896, -0.138, 0.342, 13.245, 0.183, 4.700, 26.161, -0.474, -0.516, 0.675, -0.366, -2.991, 4.578, 23.591, -0.556, 0.756, -0.281, -5.310, 46.997, -3.723, 22.069, 26.090, 20.590
9051, 0.948, -0.132, 0.316, 11.963, -3.845, 8.728, 26.161, -0.462, -0.507, 0.720, 0.671, -13.977, 5.554, 23.597, -0.575, 0.720, -0.172, -52.979, 46.753, -4.456, 22.063, 26.090, 20.590
9083, 0.958, -0.202, 0.327, 7.141, -2.197, 15.442, 26.137, -0.389, -0.542, 0.697, -5.676, -17.395, -0.671, 23.612, -0.740, 0.722, -0.169, -46.082, 48.828, -22.034, 22.072, 26.090, 20.590
9117, 0.929, -0.285, 0.337, 7.385, -3.052, 11.963, 26.188, -0.306, -0.545, 0.741, 5.920, -10.437, 0.366, 23.594, -0.752, 0.588, 0.108, -3.845, 3.357, -25.208, 22.054, 26.910, 20.590
9149, 0.949, -0.301, 0.298, 4.944, -9.644, 2.808, 26.179, -0.257, -0.505, 0.746, 2.991, -9.521, 14.038, 23.588, -0.815, 0.589, -0.128, 45.654, -35.950, -11.597, 22.042, 26.910, 20.590
9183, 0.908, -0.330, 0.252, 5.981, -4.089, -6.531, 26.173, -0.288, -0.471, 0.734, -1.648, 2.930, 22.278, 23.597, -0.751, 0.651, -0.284, 77.393, -43.884, 33.142, 22.069, 26.310, 20.590
9215, 0.978, -0.217, 0.252, 9.949, -6.348, -12.207, 26.152, -0.336, -0.415, 0.732, -6.409, 11.475, 44.373, 23.609, -0.578, 0.754, -0.279, 7.629, -8.789, 9.888, 22.051, 26.310, 20.590
9247, 0.969, -0.213, 0.214, 6.409, -2.625, -8.667, 26.185, -0.390, -0.402, 0.812, -30.334, -0.854, 67.017, 23.600, -0.639, 0.668, -0.037, -30.762, -8.179, 3.662, 22.066, 26.310, 20.590
9281, 0.947, -0.233, 0.287, 7.019, -2.075, -3.967, 26.176, -0.438, -0.431, 0.781, -41.138, -9.094, 80.872, 23.591, -0.641, 0.727, -0.221, 25.269, 25.940, 6.897, 22.063, 25.910, 20.590
9313, 0.964, -0.273, 0.267, 10.315, -5.737, -7.996, 26.164, -0.462, -0.478, 0.745, -49.072, -21.118, 75.989, 23.594, -0.807, 0.677, -0.019, -10.925, -16.968, -9.094, 22.072, 25.910, 20.590
9345, 1.021, -0.219, 0.289, 13.794, -9.521, -7.935, 26.167, -0.461, -0.494, 0.771, -30.212, -16.235, 51.331, 23.600, -0.679, 0.712, -0.108, 12.634, -12.146, -11.108, 22.060, 25.910, 20.570
9379, 1.028, -0.250, 0.243, 14.404, -7.629, -9.583, 26.149, -0.452, -0.414, 0.809, -59.570, -33.813, 94.788, 23.594, -0.667, 0.791, -0.221, 19.592, -1.770, 2.747, 22.060, 25.670, 20.570
9411, 1.060, -0.235, 0.249, 20.935, -3.052, -7.568, 26.170, -0.561, -0.538, 0.801, -77.271, -30.334, 81.726, 23.606, -0.651, 0.788, -0.231, 2.563, 18.677, 11.169, 22.060, 25.670, 20.570
9443, 1.000, -0.192, 0.243, 22.705, 4.395, -1.587, 26.170, -0.543, -0.530, 0.637, -24.475, -11.780, 20.874, 23.606, -0.634, 0.707, -0.150, -16.846, 24.109, 17.029, 22.057, 25.670, 20.590
9478, 0.980, -0.184, 0.274, 18.311, 10.071, 1.709, 26.179, -0.446, -0.500, 0.657, 3.540, 5.554, -8.484, 23.615, -0.623, 0.709, -0.156, -8.789, 36.621, 21.484, 22.081, 25.690, 20.590
9510, 0.965, -0.172, 0.291, 19.226, 9.460, 1.953, 26.203, -0.477, -0.498, 0.682, -2.136, 10.193, 0.244, 23.603, -0.605, 0.749, -0.149, -8.911, 56.763, 11.292, 22.045, 25.690, 20.590
9544, 0.952, -0.139, 0.286, 20.203, 7.568, 3.357, 26.179, -0.531, -0.447, 0.700, -5.859, -0.854, 7.874, 23.615, -0.663, 0.753, -0.205, -40.222, 59.937, 9.583, 22.057, 25.690, 20.590
9576, 0.959, -0.142, 0.284, 20.935, 4.211, 7.690, 26.170, -0.533, -0.468, 0.697, -27.466, -9.155, 7.751, 23.645, -0.673, 0.711, -0.062, -48.157, 71.350, 15.198, 22.060, 26.150, 20.590
9608, 0.988, -0.168, 0.271, 18.799, 3.845, 11.536, 26.176, -0.486, -0.490, 0.692, -22.400, -13.794, 9.338, 23.606, -0.612, 0.734, -0.019, -14.343, 52.673, 22.461, 22.075, 26.150, 20.590
9643, 1.014, -0.164, 0.294, 15.808, 4.211, 7.263, 26.155, -0.485, -0.549, 0.671, -32.043, -13.000, 9.216, 23.621, -0.621, 0.765, -0.119, 1.099, 31.372, -1.831, 22.051, 26.150, 20.570
9675, 0.992, -0.185, 0.291, 11.047, 11.047, 7.812, 26.188, -0.480, -0.548, 0.671, -18.250, -3.906, 3.540, 23.621, -0.634, 0.767, -0.134, 8.179, 29.358, 0.671, 22.054, 26.470, 20.570
9707, 0.984, -0.179, 0.306, 9.277, 10.193, 7.385, 26.158, -0.513, -0.556, 0.661, -13.794, -5.615, -0.977, 23.615, -0.636, 0.779, -0.183, 1.526, 30.396, 1.465, 22.072, 26.470, 20.570
9741, 0.979, -0.191, 0.313, 7.446, 9.033, 8.667, 26.152, -0.484, -0.542, 0.680, -3.418, -3.174, -13.123, 23.639, -0.640, 0.769, -0.171, -7.568, 32.776, 4.395, 22.075, 26.470, 20.570
9773, 0.958, -0.226, 0.323, 8.606, 7.751, 8.362, 26.170, -0.439, -0.549, 0.654, -1.770, -5.432, -6.714, 23.645, -0.601, 0.755, -0.177, 0.610, 29.236, 2.319, 22.057, 26.830, 20.570
9806, 0.948, -0.211, 0.321, 9.094, 4.028, 5.981, 26.158, -0.442, -0.579, 0.658, -12.451, -5.066, 4.272, 23.624, -0.600, 0.754, -0.175, 6.714, 8.362, -1.526, 22.060, 26.830, 20.570
9840, 0.957, -0.192, 0.328, 8.057, 2.319, 6.042, 26.191, -0.480, -0.544, 0.647, -10.132, -5.432, 5.981, 23.645, -0.597, 0.791, -0.230, 11.536, 10.742, 0.793, 22.066, 26.830, 20.610
9872, 0.963, -0.164, 0.331, 6.531, 1.770, 7.446, 26.176, -0.505, -0.553, 0.648, -11.230, -3.723, 2.441, 23.624, -0.527, 0.779, -0.263, 7.141, 23.010, -1.831, 22.078, 26.770, 20.610
9904, 0.960, -0.152, 0.325, 3.723, 6.042, 8.545, 26.149, -0.492, -0.583, 0.620, -8.057, -4.639, -6.104, 23.621, -0.537, 0.764, -0.207, 0.854, 25.208, -5.981, 22.048, 26.770, 20.610
9938, 0.972, -0.157, 0.326, -2.930, 10.559, 7.202, 26.176, -0.474, -0.599, 0.635, -1.770, -2.991, -17.822, 23.624, -0.595, 0.763, -0.204, 5.249, 33.752, -5.920, 22.066, 26.770, 20.610
9971, 0.961, -0.233, 0.324, -9.399, 18.127, 7.812, 26.179, -0.442, -0.624, 0.597, 2.808, -0.854, -47.241, 23.636, -0.627, 0.736, -0.212, 5.615, 37.659, -4.883, 22.084, 26.990, 20.610
10005, 0.957, -0.229, 0.384, -14.282, 21.790, 2.747, 26.167, -0.380, -0.621, 0.565, 33.020, 20.020, -78.186, 23.627, -0.635, 0.749, -0.276, 14.587, 32.349, 0.244, 22.072, 26.990, 20.610
10037, 0.900, -0.284, 0.330, -15.869, 26.550, -1.404, 26.161, -0.336, -0.592, 0.710, 46.570, 33.386, -75.134, 23.630, -0.672, 0.763, -0.318, 6.836, 30.457, -1.221, 22.060, 26.990, 20.610
10069, 0.939, -0.341, 0.260, -11.353, 29.358, -5.188, 26.191, -0.297, -0.520, 0.737, 44.739, 29.724, -71.289, 23.636, -0.663, 0.709, -0.258, -16.052, 36.255, 13.489, 22.069, 27.670, 20.610
10103, 0.978, -0.329, 0.356, -5.798, 21.973, -5.554, 26.182, -0.299, -0.541, 0.729, 22.705, 46.570, -78.491, 23.633, -0.656, 0.686, -0.302, -12.695, 44.312, 27.466, 22.042, 27.670, 20.610
10136, 0.822, -0.296, 0.456, -3.235, 26.733, -7.019, 26.161, -0.305, -0.671, 0.633, -0.732, 38.452, -64.087, 23.636, -0.562, 0.751, -0.397, 12.207, 33.875, 40.527, 22.060, 27.670, 20.610
10169, 0.778, -0.287, 0.567, -4.272, 18.127, -10.376, 26.173, -0.227, -0.755, 0.448, 0.061, 41.077, -58.472, 23.642, -0.454, 0.722, -0.488, -18.311, 26.367, 35.156, 22.075, 28.070, 20.610
10204, 0.748, -0.297, 0.673, -6.287, 7.324, -15.686, 26.167, -0.210, -0.875, 0.498, 2.686, 47.913, -24.353, 23.651, -0.454, 0.819, -0.564, -20.020, 3.906, 31.982, 22.060, 28.070, 20.590
10237, 0.743, -0.249, 0.639, -2.808, -6.531, -25.024, 26.167, -0.292, -0.836, 0.536, 6.409, 32.410, 5.188, 23.627, -0.392, 0.855, -0.502, -18.860, -16.968, 17.639, 22.078, 28.070, 20.590
10270, 0.917, -0.232, 0.523, -2.869, -18.188, -24.536, 26.188, -0.381, -0.734, 0.645, 27.649, 16.113, 19.836, 23.648, -0.444, 0.862, -0.326, -18.921, -18.494, -5.310, 22.072, 28.590, 20.590
10305, 1.031, -0.199, 0.375, -0.732, -16.541, -20.508, 26.197, -0.488, -0.617, 0.779, 26.123, 7.202, 17.151, 23.642, -0.571, 0.891, -0.144, -15.625, -20.081, -15.686, 22.084, 28.590, 20.590
10338, 1.114, -0.168, 0.274, 0.671, -10.498, -14.465, 26.182, -0.527, -0.505, 0.834, 21.729, 0.427, 15.381, 23.630, -0.646, 0.839, -0.040, -22.400, -19.165, -20.142, 22.090, 28.590, 20.590
10373, 1.148, -0.205, 0.285, 0.549, 1.343, -2.808, 26.191, -0.445, -0.501, 0.805, 11.047, -4.639, -3.296, 23.639, -0.608, 0.808, -0.082, 6.653, 5.493, -1.892, 22.099, 28.050, 20.590
10406, 0.988, -0.277, 0.404, 3.601, 8.972, 5.005, 26.176, -0.365, -0.606, 0.744, -19.775, 3.479, -6.348, 23.654, -0.610, 0.854, -0.350, 29.541, 24.170, 4.517, 22.102, 28.050, 20.610
10439, 0.910, -0.285, 0.343, 15.442, 1.587, -4.517, 26.185, -0.369, -0.558, 0.770, 5.249, -4.883, 12.512, 23.642, -0.563, 0.897, -0.344, -15.198, 10.254, -1.282, 22.087, 28.050, 20.610
10474, 1.109, -0.188, 0.407, 26.917, -5.859, 0.671, 26.149, -0.519, -0.606, 0.789, -16.541, -2.563, 30.762, 23.639, -0.552, 0.977, -0.252, -55.725, 31.982, -6.409, 22.081, 28.170, 20.610
10507, 1.101, -0.124, 0.255, 31.921, -5.188, 2.991, 26.176, -0.619, -0.562, 0.868, -5.005, -13.977, 32.104, 23.660, -0.643, 0.945, 0.036, -88.135, 39.490, -29.602, 22.084, 28.170, 20.630
10540, 1.313, -0.072, 0.288, 25.208, -22.095, 10.437, 26.203, -0.671, -0.612, 0.894, 1.404, -11.536, 13.367, 23.654, -0.768, 0.937, 0.118, -73.425, 46.570, -29.053, 22.087, 28.170, 20.630
10575, 1.233, -0.166, 0.283, 7.935, 3.113, 18.066, 26.155, -0.469, -0.554, 0.854, 4.822, -7.935, -9.033, 23.648, -0.802, 0.849, 0.111, -36.682, 48.340, -1.099, 22.078, 27.670, 20.630
10608, 1.004, -0.302, 0.288, 8.362, 11.414, 12.756, 26.188, -0.305, -0.490, 0.796, 0.000, -0.427, -9.888, 23.648, -0.714, 0.832, -0.121, 1.404, 51.331, 15.198, 22.099, 27.670, 20.610
10641, 0.964, -0.295, 0.488, 14.893, -4.639, 1.465, 26.194, -0.306, -0.635, 0.629, -28.198, 14.038, 9.155, 23.660, -0.572, 0.843, -0.361, -28.748, 25.024, 29.480, 22.090, 27.670, 20.610
10676, 0.796, -0.174, 0.312, 23.621, 3.784, -11.780, 26.188, -0.408, -0.589, 0.595, -0.610, 10.742, 28.687, 23.672, -0.443, 0.824, -0.083, -49.866, 21.545, 13.977, 22.090, 27.730, 20.610
10709, 0.930, -0.024, 0.379, 24.170, -11.047, -11.230, 26.182, -0.515, -0.532, 0.569, 7.141, 17.273, 28.931, 23.648, -0.366, 0.723, 0.019, -52.429, 10.742, 3.967, 22.105, 27.730, 20.590
10744, 0.908, -0.049, 0.277, 11.841, -0.366, 5.066, 26.194, -0.443, -0.466, 0.601, 3.418, 0.732, 6.409, 23.669, -0.454, 0.735, 0.080, -16.663, 30.029, -7.874, 22.084, 27.730, 20.590
10776, 0.865, -0.155, 0.343, 11.536, 4.089, 5.920, 26.167, -0.384, -0.479, 0.587, -11.597, -2.930, 10.254, 23.633, -0.434, 0.746, -0.059, -0.977, 10.925, 9.216, 22.075, 27.730, 20.590
10809, 0.797, -0.124, 0.375, 19.897, 5.371, 3.906, 26.185, -0.414, -0.523, 0.520, -20.203, 0.793, 11.047, 23.678, -0.386, 0.791, -0.133, -11.108, 21.729, 9.705, 22.090, 27.730, 20.590
10844, 0.815, -0.065, 0.408, 20.630, 6.104, 3.479, 26.206, -0.440, -0.559, 0.479, -15.991, 0.854, 12.512, 23.678, -0.338, 0.776, -0.053, -12.512, 22.278, 7.996, 22.087, 27.730, 20.590
10877, 0.789, -0.057, 0.439, 19.409, 4.211, 5.615, 26.197, -0.413, -0.568, 0.444, -21.057, -4.456, 19.043, 23.690, -0.315, 0.788, -0.091, -0.793, 23.132, 4.517, 22.111, 27.790, 20.590
10910, 0.768, -0.090, 0.431, 17.212, 0.854, 6.714, 26.161, -0.392, -0.562, 0.434, -16.785, -3.235, 22.644, 23.657, -0.355, 0.786, -0.126, -6.348, 20.447, 1.953, 22.087, 27.790, 20.610
10945, 0.813, -0.098, 0.440, 18.372, -4.211, 5.066, 26.212, -0.425, -0.575, 0.502, -21.362, -3.479, 34.729, 23.687, -0.360, 0.809, -0.102, -3.296, 17.883, 0.977, 22.084, 27.790, 20.610
10978, 0.831, -0.101, 0.447, 18.494, -7.385, 6.836, 26.191, -0.441, -0.605, 0.516, -25.635, -10.864, 39.429, 23.675, -0.408, 0.833, -0.128, 2.808, 17.029, -2.686, 22.105, 27.790, 20.610
11011, 0.834, -0.160, 0.409, 18.005, -9.949, 4.700, 26.206, -0.466, -0.597, 0.541, -9.399, -18.799, 30.273, 23.690, -0.447, 0.833, -0.160, -7.080, 13.672, -4.150, 22.102, 27.790, 20.570
11046, 0.878, -0.186, 0.381, 22.461, -16.052, 2.258, 26.194, -0.426, -0.546, 0.585, 5.249, -10.193, 27.527, 23.669, -0.492, 0.844, -0.075, -16.846, 12.695, -5.310, 22.090, 27.730, 20.570
11079, 0.962, -0.034, 0.334, 27.100, -24.109, -2.197, 26.203, -0.620, -0.572, 0.613, -6.470, -10.864, 46.265, 23.663, -0.468, 0.859, 0.045, -33.569, 0.549, -11.108, 22.090, 27.730, 20.570
11114, 1.058, 0.006, 0.333, 15.625, -24.109, 4.272, 26.161, -0.680, -0.550, 0.616, 7.690, -15.381, 20.325, 23.678, -0.507, 0.841, 0.164, -24.109, 4.150, -17.151, 22.093, 27.730, 20.610
11147, 1.020, -0.023, 0.297, 2.075, -15.503, 9.583, 26.191, -0.623, -0.516, 0.624, 18.127, -15.991, 2.991, 23.696, -0.510, 0.859, 0.098, -2.686, 5.554, -13.672, 22.087, 27.530, 20.610
11180, 0.998, -0.089, 0.328, -1.648, -15.015, 11.536, 26.194, -0.556, -0.541, 0.646, 13.855, -13.245, 0.000, 23.675, -0.511, 0.862, 0.021, 1.770, 7.568, -16.907, 22.084, 27.530, 20.610
11215, 0.979, -0.105, 0.314, -3.418, -18.311, 10.803, 26.179, -0.538, -0.535, 0.624, 19.836, -13.489, 0.977, 23.678, -0.547, 0.855, 0.026, -3.113, 2.258, -20.203, 22.084, 27.530, 20.610
11248, 0.989, -0.136, 0.280, -4.272, -18.982, 7.019, 26.197, -0.498, -0.481, 0.666, 28.687, -6.836, -4.456, 23.669, -0.556, 0.817, 0.042, -2.258, -0.427, -18.005, 22.081, 27.590, 20.610
11281, 0.988, -0.122, 0.248, -2.258, -16.357, 6.165, 26.206, -0.526, -0.439, 0.688, 21.362, -2.380, 2.808, 23.693, -0.534, 0.812, 0.091, 2.563, 0.244, -13.306, 22.084, 27.590, 20.630
11316, 0.981, -0.070, 0.260, -0.916, -17.517, 7.507, 26.185, -0.557, -0.451, 0.642, 10.376, -10.864, 5.859, 23.654, -0.485, 0.798, 0.090, 11.780, -0.732, -16.052, 22.084, 27.590, 20.630
11349, 0.925, -0.066, 0.285, -2.930, -9.583, 10.498, 26.200, -0.515, -0.484, 0.574, 5.310, -12.451, -4.517, 23.687, -0.452, 0.797, 0.013, 18.066, 6.287, -11.841, 22.090, 27.550, 20.630
