millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
7379, 0.859, 0.257, 0.606, 11.047, 9.705, 19.409, 23.474, -0.542, -0.876, 0.002, -16.907, -14.709, -12.146, 20.697, -0.403, 0.796, -0.556, 7.019, 33.081, 14.465, 19.209, 26.050, 19.310
7414, 0.859, 0.244, 0.619, 5.981, 7.690, 14.771, 23.465, -0.548, -0.870, 0.030, -12.329, -9.094, -12.573, 20.691, -0.410, 0.790, -0.567, 8.179, 18.982, -1.831, 19.209, 26.050, 19.310
7455, 0.884, 0.190, 0.613, 3.174, 4.578, 16.296, 23.459, -0.530, -0.869, 0.105, -22.705, -13.245, 3.357, 20.700, -0.389, 0.810, -0.601, 19.287, -3.845, 21.179, 19.203, 26.030, 19.310
7491, 0.889, 0.163, 0.619, 7.874, 3.174, 13.855, 23.477, -0.595, -0.787, 0.130, -65.796, -32.898, 9.949, 20.709, -0.319, 0.828, -0.658, 21.851, 5.066, 26.428, 19.200, 26.030, 19.270
7527, 0.879, 0.180, 0.616, 19.470, 4.150, 10.986, 23.480, -0.489, -0.862, -0.006, -82.275, -46.753, 26.550, 20.694, -0.288, 0.862, -0.624, 6.042, 12.207, -0.488, 19.215, 26.030, 19.270
7569, 0.855, 0.194, 0.598, 34.485, 5.676, 16.785, 23.483, -0.506, -0.855, -0.090, -80.627, -63.293, 28.564, 20.680, -0.269, 0.845, -0.606, -13.489, 6.409, -25.024, 19.224, 25.870, 19.270
7605, 0.795, 0.228, 0.598, 45.776, 10.315, 20.203, 23.459, -0.538, -0.815, -0.146, -42.175, -52.124, 17.395, 20.691, -0.228, 0.830, -0.534, -33.997, 12.146, -42.297, 19.218, 25.870, 19.250
7646, 0.771, 0.321, 0.570, 52.673, 10.803, 23.193, 23.459, -0.655, -0.759, -0.097, 12.939, -40.833, 17.456, 20.697, -0.305, 0.772, -0.415, -35.645, 29.663, -71.106, 19.218, 25.790, 19.250
7682, 0.785, 0.377, 0.541, 49.072, 12.817, 28.687, 23.471, -0.682, -0.722, -0.045, 29.846, -32.166, -0.549, 20.706, -0.427, 0.722, -0.347, -24.902, 51.514, -54.932, 19.215, 25.790, 19.270
7719, 0.780, 0.367, 0.551, 37.598, 14.648, 32.654, 23.492, -0.672, -0.718, -0.042, 25.513, -26.062, -12.146, 20.694, -0.423, 0.715, -0.388, 9.766, 53.040, -11.108, 19.212, 25.790, 19.270
7761, 0.778, 0.313, 0.565, 22.400, 13.367, 34.546, 23.498, -0.684, -0.764, -0.026, -0.366, -22.034, -30.701, 20.683, -0.390, 0.746, -0.443, 15.564, 50.964, -4.883, 19.239, 25.790, 19.270
7797, 0.756, 0.295, 0.607, 13.977, 8.667, 35.461, 23.486, -0.604, -0.728, -0.003, 5.615, -24.292, -28.870, 20.691, -0.360, 0.765, -0.516, 18.188, 22.766, 4.517, 19.221, 25.790, 19.270
7833, 0.805, 0.250, 0.588, 8.545, 3.967, 33.264, 23.489, -0.548, -0.799, -0.015, -2.197, -25.757, -11.963, 20.709, -0.355, 0.760, -0.535, 16.785, 32.410, -4.883, 19.209, 25.670, 19.270
7872, 0.838, 0.155, 0.609, 6.287, 1.526, 27.588, 23.471, -0.481, -0.832, -0.005, 7.324, -19.287, -14.954, 20.700, -0.391, 0.782, -0.653, 22.766, 36.865, 4.456, 19.203, 25.670, 19.270
7902, 0.899, 0.111, 0.602, 11.414, 3.418, 16.846, 23.501, -0.454, -0.845, 0.071, 18.127, -14.343, -9.705, 20.689, -0.396, 0.781, -0.763, 27.405, 33.264, 24.902, 19.224, 25.670, 19.270
7932, 0.912, 0.137, 0.586, 19.226, 4.150, 6.531, 23.486, -0.474, -0.833, 0.118, 14.648, -8.118, 2.319, 20.706, -0.390, 0.813, -0.691, 7.080, 22.644, 25.513, 19.254, 25.670, 19.270
7964, 0.906, 0.176, 0.558, 24.109, 4.761, -2.258, 23.477, -0.538, -0.810, 0.163, 1.221, -16.174, 20.447, 20.689, -0.403, 0.770, -0.637, -6.714, 7.568, 6.104, 19.230, 25.670, 19.270
7994, 0.896, 0.203, 0.542, 26.733, 5.371, -4.578, 23.489, -0.562, -0.766, 0.195, -5.859, -13.184, 30.884, 20.686, -0.405, 0.813, -0.639, -8.667, -26.245, 22.583, 19.224, 25.670, 19.270
8026, 0.870, 0.196, 0.532, 36.255, 6.958, -5.981, 23.477, -0.564, -0.750, 0.165, -24.902, -23.010, 38.696, 20.700, -0.281, 0.825, -0.619, -32.104, -28.015, 38.635, 19.236, 25.590, 19.270
8056, 0.882, 0.267, 0.528, 45.959, 10.742, -6.104, 23.483, -0.674, -0.763, 0.124, -16.296, -18.250, 38.513, 20.709, -0.242, 0.877, -0.536, -38.086, 4.700, 15.076, 19.215, 25.590, 19.270
8086, 0.857, 0.433, 0.501, 49.500, 17.822, -7.324, 23.492, -0.761, -0.758, 0.124, -2.441, -7.019, 18.799, 20.683, -0.318, 0.886, -0.361, -58.350, 30.090, -13.367, 19.242, 25.590, 19.310
8118, 0.922, 0.528, 0.485, 45.898, 21.912, 1.831, 23.486, -0.872, -0.809, 0.115, 1.221, -0.427, 5.981, 20.697, -0.440, 0.858, -0.180, -33.203, 27.466, -31.250, 19.218, 25.590, 19.310
8148, 0.946, 0.574, 0.487, 28.137, 20.020, 14.648, 23.483, -0.857, -0.757, 0.181, 10.498, 3.845, -16.174, 20.700, -0.544, 0.894, -0.229, 26.733, 18.250, 1.343, 19.242, 25.490, 19.310
8178, 0.961, 0.487, 0.523, 17.883, 25.452, 18.555, 23.483, -0.824, -0.774, 0.261, -3.174, -7.935, -15.808, 20.712, -0.444, 0.877, -0.425, 50.354, 40.833, 70.007, 19.239, 25.490, 19.350
8210, 1.000, 0.445, 0.539, 6.226, 24.292, 26.489, 23.471, -0.776, -0.875, 0.147, 8.423, 8.667, -22.705, 20.706, -0.419, 0.944, -0.401, 51.636, 49.744, 90.027, 19.242, 25.490, 19.350
8240, 0.992, 0.481, 0.577, -2.991, 28.137, 25.513, 23.495, -0.768, -0.854, 0.149, -3.235, 5.493, -32.471, 20.709, -0.379, 1.032, -0.576, 93.445, 31.738, 92.712, 19.221, 25.470, 19.350
8270, 1.047, 0.346, 0.556, -5.615, 29.297, 20.508, 23.504, -0.733, -0.848, 0.371, 6.531, 6.409, -42.725, 20.691, -0.248, 0.998, -0.738, 68.420, 45.715, 72.998, 19.242, 25.470, 19.310
8302, 1.051, 0.280, 0.611, -6.042, 27.283, 21.973, 23.507, -0.628, -0.841, 0.376, -22.583, -8.972, -15.015, 20.694, -0.252, 1.002, -0.831, -3.540, 30.212, -22.034, 19.251, 25.470, 19.310
8332, 1.024, 0.216, 0.592, 5.066, 28.625, 14.038, 23.498, -0.569, -0.871, 0.271, -62.439, -14.221, 9.033, 20.709, -0.320, 0.925, -0.683, -21.118, 33.081, -35.706, 19.239, 25.310, 19.310
8364, 0.992, 0.285, 0.579, 12.024, 25.696, 5.188, 23.495, -0.645, -0.822, 0.233, -61.829, -18.127, 16.235, 20.715, -0.428, 0.901, -0.616, 17.090, 32.532, -19.470, 19.254, 25.310, 19.310
8394, 0.922, 0.295, 0.618, 12.878, 27.405, 0.183, 23.498, -0.663, -0.879, 0.182, -56.885, -15.686, 21.240, 20.709, -0.277, 0.926, -0.643, 29.480, -6.226, 72.815, 19.233, 25.310, 19.310
8424, 0.814, 0.399, 0.600, 10.803, 31.372, 7.446, 23.489, -0.695, -0.810, -0.032, -68.726, -5.188, 5.798, 20.683, -0.018, 0.912, -0.540, -0.183, -23.682, 71.289, 19.248, 25.250, 19.310
8456, 0.720, 0.366, 0.604, 7.080, 32.227, 6.470, 23.507, -0.617, -0.733, -0.048, -15.625, 0.244, -13.123, 20.677, -0.050, 0.840, -0.483, -11.414, 14.648, -38.452, 19.275, 25.250, 19.310
8486, 0.691, 0.391, 0.596, 5.737, 30.640, 3.967, 23.501, -0.674, -0.678, -0.038, -20.752, 1.770, -15.564, 20.700, -0.134, 0.839, -0.416, 6.592, 1.648, -28.503, 19.254, 25.250, 19.250
8516, 0.650, 0.384, 0.584, -1.770, 29.419, 11.353, 23.492, -0.624, -0.668, -0.061, -27.405, 4.028, -12.695, 20.691, -0.059, 0.768, -0.437, 8.423, 12.085, -5.493, 19.266, 25.250, 19.250
8549, 0.595, 0.312, 0.616, -5.005, 27.344, 14.038, 23.510, -0.538, -0.649, -0.092, -19.836, 0.366, -15.625, 20.706, -0.043, 0.733, -0.421, 14.771, 24.170, -0.916, 19.278, 25.070, 19.250
8579, 0.566, 0.286, 0.635, -1.282, 24.658, 9.277, 23.516, -0.524, -0.609, -0.110, -22.278, -2.380, -10.193, 20.706, -0.071, 0.747, -0.428, 50.293, 6.104, 35.522, 19.281, 25.070, 19.310
8609, 0.526, 0.301, 0.667, 0.366, 22.461, 5.249, 23.519, -0.569, -0.614, -0.143, -35.950, -3.052, 2.441, 20.709, -0.013, 0.719, -0.499, 77.087, -17.212, 85.876, 19.254, 25.070, 19.310
8641, 0.452, 0.342, 0.712, 0.610, 21.667, 7.141, 23.501, -0.585, -0.659, -0.284, -37.231, -9.827, 3.784, 20.715, 0.176, 0.758, -0.586, 69.214, -41.992, 121.887, 19.266, 25.070, 19.310
8671, 0.433, 0.318, 0.759, -0.305, 16.846, 13.000, 23.510, -0.497, -0.707, -0.452, -19.836, -6.409, -4.883, 20.724, 0.393, 0.704, -0.631, 21.362, -11.902, 37.842, 19.257, 25.070, 19.310
8703, 0.418, 0.280, 0.762, -4.883, 7.751, 10.681, 23.516, -0.497, -0.667, -0.361, 24.109, 2.441, -23.254, 20.718, 0.164, 0.652, -0.567, -20.020, -5.432, 3.662, 19.263, 25.070, 19.310
8733, 0.440, 0.323, 0.724, -2.258, 2.197, 6.165, 23.522, -0.542, -0.654, -0.345, 31.921, 11.169, -28.870, 20.694, 0.101, 0.631, -0.464, 27.527, -7.812, 34.424, 19.284, 24.890, 19.310
8763, 0.448, 0.352, 0.756, -10.620, -1.831, 4.456, 23.516, -0.548, -0.680, -0.289, 30.090, 19.958, -33.630, 20.745, 0.213, 0.846, -0.636, 44.373, -32.715, 82.703, 19.254, 24.890, 19.270
8795, 0.481, 0.255, 0.733, -13.550, -5.249, 6.531, 23.516, -0.478, -0.688, -0.208, 34.546, 16.724, -20.203, 20.724, 0.441, 0.675, -0.713, -20.447, -9.949, -9.521, 19.224, 24.890, 19.270
8824, 0.548, 0.273, 0.735, -10.620, -13.428, 5.554, 23.507, -0.456, -0.807, -0.291, 55.786, 28.748, -32.043, 20.718, 0.135, 0.738, -0.604, -34.424, 2.747, -79.102, 19.245, 24.650, 19.270
8853, 0.592, 0.256, 0.734, -7.874, -20.996, 2.075, 23.522, -0.506, -0.780, -0.139, 77.393, 35.156, -55.786, 20.724, 0.080, 0.707, -0.671, -23.682, 48.889, -58.472, 19.281, 24.650, 19.330
8884, 0.678, 0.224, 0.702, -9.644, -24.109, -1.831, 23.525, -0.369, -0.767, -0.044, 88.196, 41.870, -57.434, 20.700, -0.031, 0.796, -0.645, -37.292, 64.209, -81.482, 19.263, 24.650, 19.330
8913, 0.740, 0.168, 0.701, -7.446, -21.912, -8.423, 23.513, -0.387, -0.810, 0.037, 66.345, 37.109, -19.470, 20.745, -0.160, 0.828, -0.621, -31.555, 47.180, -80.078, 19.257, 24.890, 19.330
8942, 0.754, 0.193, 0.689, -2.686, -17.883, -15.747, 23.537, -0.411, -0.820, 0.180, 38.452, 15.625, 22.827, 20.706, -0.240, 0.833, -0.606, 2.991, -19.348, -31.006, 19.278, 24.890, 19.330
8973, 0.784, 0.247, 0.667, 2.747, -16.663, -20.874, 23.531, -0.479, -0.807, 0.120, 19.775, 7.202, 31.250, 20.715, -0.160, 0.856, -0.609, 1.038, -50.598, 43.152, 19.260, 24.890, 19.350
9002, 0.779, 0.276, 0.668, 3.479, -13.733, -22.278, 23.531, -0.532, -0.850, 0.072, 0.244, 8.240, 37.720, 20.739, -0.003, 0.848, -0.595, 6.897, -32.715, 33.936, 19.236, 24.890, 19.350
9033, 0.790, 0.283, 0.663, 1.892, -11.902, -22.095, 23.507, -0.515, -0.876, 0.034, 0.488, 10.010, 32.959, 20.733, -0.064, 0.881, -0.604, -0.488, -7.080, -2.075, 19.266, 24.890, 19.350
9062, 0.778, 0.335, 0.649, 2.380, -11.353, -22.644, 23.525, -0.551, -0.850, 0.017, 27.161, 18.555, 16.296, 20.739, -0.109, 0.870, -0.558, -8.667, -5.798, -8.911, 19.254, 24.890, 19.310
9091, 0.782, 0.305, 0.638, -0.854, -10.193, -21.790, 23.531, -0.562, -0.828, 0.124, 26.001, 19.104, 12.939, 20.724, -0.116, 0.885, -0.545, -7.874, -19.714, -18.188, 19.245, 24.890, 19.310
9122, 0.777, 0.339, 0.641, 0.488, -8.240, -19.836, 23.531, -0.597, -0.799, 0.110, 15.991, 16.113, 16.357, 20.727, -0.103, 0.853, -0.574, -1.465, -24.353, -7.996, 19.269, 24.870, 19.310
9151, 0.759, 0.327, 0.633, 1.953, -7.629, -14.526, 23.525, -0.587, -0.804, 0.103, 9.705, 8.362, 14.404, 20.736, -0.044, 0.847, -0.532, -24.780, -15.198, -8.911, 19.251, 24.870, 19.310
9181, 0.737, 0.324, 0.634, 4.211, -7.935, -7.935, 23.552, -0.580, -0.795, 0.087, -0.122, 0.793, 15.564, 20.739, -0.079, 0.833, -0.498, -13.000, -6.042, -30.762, 19.284, 24.870, 19.310
9212, 0.708, 0.372, 0.620, 6.592, -9.155, -2.869, 23.525, -0.605, -0.779, 0.032, 2.380, -4.150, 13.794, 20.718, -0.104, 0.828, -0.424, -8.362, -17.151, -15.747, 19.275, 24.830, 19.310
9241, 0.734, 0.391, 0.582, 2.441, -10.132, 3.601, 23.525, -0.617, -0.761, 0.083, 4.639, -8.057, 8.606, 20.730, -0.125, 0.797, -0.413, 8.789, -3.723, -15.320, 19.266, 24.830, 19.310
9270, 0.740, 0.343, 0.580, 0.427, -10.620, 7.446, 23.540, -0.558, -0.710, 0.161, -5.432, -22.461, 15.930, 20.730, -0.187, 0.789, -0.408, 29.846, 15.686, -4.822, 19.278, 24.830, 19.350
9301, 0.801, 0.322, 0.621, 0.244, -10.132, 10.010, 23.525, -0.605, -0.802, 0.107, -38.330, -35.400, 45.410, 20.733, -0.216, 0.840, -0.528, 73.181, 6.042, 52.979, 19.299, 24.830, 19.350
9330, 0.829, 0.357, 0.585, -3.174, -9.216, 11.658, 23.537, -0.625, -0.800, 0.075, -31.372, -30.212, 31.982, 20.712, -0.099, 0.880, -0.590, 79.468, 13.428, 52.612, 19.284, 24.870, 19.350
9361, 0.869, 0.298, 0.647, -10.132, -4.639, 13.672, 23.540, -0.647, -0.921, 0.064, -23.071, -23.682, 11.414, 20.730, -0.154, 0.907, -0.743, 45.532, -8.545, -9.949, 19.263, 24.870, 19.330
9390, 0.858, 0.224, 0.662, -9.033, -2.808, 16.541, 23.549, -0.578, -0.862, 0.113, 1.709, -14.282, -2.319, 20.718, -0.092, 0.841, -0.766, 19.043, -7.141, -16.418, 19.272, 24.870, 19.330
9419, 0.864, 0.215, 0.637, -2.625, -2.197, 15.015, 23.531, -0.545, -0.847, 0.063, 1.709, -10.071, -12.756, 20.742, -0.142, 0.823, -0.769, 7.996, 6.104, -40.955, 19.269, 24.810, 19.330
9450, 0.860, 0.214, 0.633, 3.723, 1.099, 12.085, 23.546, -0.521, -0.842, 0.090, 10.437, -4.639, -9.094, 20.733, -0.164, 0.804, -0.764, -16.724, 22.705, -56.702, 19.242, 24.810, 19.330
9480, 0.877, 0.207, 0.622, 6.226, 2.441, 8.057, 23.525, -0.531, -0.835, 0.140, 8.301, -5.310, -0.732, 20.745, -0.220, 0.823, -0.724, -40.588, 33.081, -80.078, 19.251, 24.810, 19.330
9509, 0.871, 0.217, 0.614, 9.888, 5.554, 5.249, 23.546, -0.556, -0.841, 0.131, 8.606, -1.221, -0.183, 20.745, -0.283, 0.805, -0.663, -49.133, 27.832, -85.815, 19.263, 24.830, 19.330
9540, 0.862, 0.241, 0.610, 11.536, 8.728, 1.892, 23.558, -0.557, -0.829, 0.137, 14.526, 3.967, -4.944, 20.745, -0.349, 0.780, -0.580, -46.753, 10.620, -63.782, 19.278, 24.830, 19.330
9569, 0.863, 0.268, 0.617, 9.644, 8.667, -0.488, 23.531, -0.565, -0.820, 0.151, 11.719, 7.019, -2.808, 20.754, -0.380, 0.765, -0.517, -24.963, 1.282, -36.499, 19.284, 24.830, 19.330
9598, 0.859, 0.281, 0.625, 6.348, 8.362, -3.967, 23.564, -0.598, -0.833, 0.136, -1.465, 3.784, 6.165, 20.727, -0.377, 0.807, -0.507, 26.245, -3.418, 11.963, 19.245, 24.890, 19.330
9630, 0.838, 0.319, 0.638, 0.488, 8.423, -3.845, 23.555, -0.616, -0.847, 0.089, 0.122, 7.507, 0.366, 20.721, -0.290, 0.820, -0.577, 60.974, 5.371, 62.378, 19.254, 24.890, 19.330
9659, 0.845, 0.288, 0.625, -2.686, 7.629, -3.723, 23.537, -0.594, -0.827, 0.137, 3.662, 4.517, 0.061, 20.721, -0.190, 0.840, -0.658, 60.120, 32.837, 51.758, 19.272, 24.890, 19.350
9688, 0.842, 0.286, 0.638, -2.625, 8.179, -2.869, 23.546, -0.606, -0.840, 0.105, 0.244, 6.348, -0.366, 20.715, -0.181, 0.843, -0.702, 29.297, 37.598, -1.709, 19.230, 24.890, 19.350
9719, 0.837, 0.271, 0.641, -1.282, 10.010, -2.502, 23.543, -0.596, -0.852, 0.087, 5.310, 13.062, -13.245, 20.730, -0.215, 0.844, -0.718, -19.897, -1.648, -28.564, 19.257, 24.930, 19.350
9748, 0.816, 0.300, 0.630, -0.977, 10.254, -2.747, 23.561, -0.587, -0.824, 0.085, 20.447, 17.944, -22.339, 20.724, -0.227, 0.824, -0.570, -40.344, -25.452, -52.612, 19.251, 24.930, 19.350
9780, 0.832, 0.270, 0.632, -0.854, 7.935, -2.075, 23.555, -0.574, -0.823, 0.170, 16.418, 8.972, -11.597, 20.721, -0.302, 0.798, -0.573, -15.015, -19.775, -53.040, 19.239, 24.930, 19.350
9809, 0.808, 0.292, 0.633, 1.221, 9.277, -1.099, 23.564, -0.547, -0.849, 0.091, 12.573, 7.629, -14.587, 20.730, -0.304, 0.806, -0.586, 9.216, -2.930, -8.606, 19.266, 24.930, 19.350
9838, 0.799, 0.290, 0.638, 2.502, 10.315, -1.526, 23.555, -0.571, -0.814, 0.149, 15.442, 5.615, -8.606, 20.745, -0.173, 0.881, -0.645, 3.967, 31.372, 2.014, 19.269, 24.930, 19.330
9869, 0.758, 0.298, 0.649, 2.869, 7.935, 0.061, 23.546, -0.556, -0.813, 0.144, 1.892, -5.432, -1.831, 20.724, -0.171, 0.801, -0.535, -13.794, 29.236, -70.129, 19.290, 24.930, 19.330
9898, 0.757, 0.307, 0.653, 3.967, 2.747, 2.075, 23.558, -0.559, -0.807, 0.076, -6.287, -5.188, 3.296, 20.760, -0.403, 0.731, -0.551, -18.677, 15.381, -91.797, 19.275, 24.990, 19.330
9927, 0.758, 0.291, 0.639, 0.793, 0.183, 1.831, 23.561, -0.540, -0.812, 0.054, -5.493, -3.906, -0.549, 20.748, -0.447, 0.732, -0.466, -1.526, -34.851, -24.353, 19.284, 24.990, 19.330
9959, 0.721, 0.320, 0.651, -2.502, -1.465, -0.671, 23.555, -0.531, -0.829, 0.004, 9.521, 1.099, -8.972, 20.730, -0.288, 0.749, -0.514, 39.001, -29.358, 30.884, 19.266, 24.990, 19.350
9988, 0.729, 0.310, 0.658, -7.141, -3.113, -3.357, 23.537, -0.541, -0.837, 0.028, 23.376, 6.287, -17.212, 20.742, -0.245, 0.784, -0.587, 44.128, 20.142, 30.945, 19.275, 24.990, 19.350
10017, 0.705, 0.279, 0.681, -8.423, -4.944, -7.019, 23.576, -0.460, -0.888, -0.063, 31.555, 12.634, -42.786, 20.718, -0.165, 0.797, -0.658, 19.104, 27.039, -0.854, 19.284, 25.190, 19.350
10048, 0.727, 0.250, 0.654, -6.714, -6.409, -11.536, 23.558, -0.464, -0.792, 0.078, 61.890, 17.578, -40.039, 20.751, -0.330, 0.730, -0.615, -10.315, 14.893, -62.622, 19.269, 25.190, 19.330
10077, 0.749, 0.244, 0.625, -5.554, -12.634, -10.925, 23.543, -0.460, -0.703, 0.333, 20.813, 19.592, -9.155, 20.730, -0.466, 0.658, -0.535, -6.531, -48.828, -19.836, 19.290, 25.190, 19.330
10109, 0.768, 0.239, 0.566, -4.089, -17.212, -9.705, 23.588, -0.402, -0.651, 0.275, -28.931, -17.517, 36.621, 20.751, -0.395, 0.687, -0.519, 39.734, -64.026, 46.387, 19.269, 25.130, 19.330
10139, 0.795, 0.261, 0.618, -4.456, -26.978, -11.841, 23.558, -0.456, -0.660, 0.298, -73.120, -52.002, 104.553, 20.763, -0.351, 0.656, -0.543, 76.050, -12.939, 64.636, 19.260, 25.130, 19.330
10169, 0.813, 0.246, 0.609, -5.188, -19.043, -14.282, 23.564, -0.508, -0.711, 0.161, -113.403, -81.421, 163.147, 20.727, -0.439, 0.634, -0.568, 132.629, 17.700, 125.488, 19.302, 25.130, 19.330
10201, 0.798, 0.285, 0.606, 1.160, -12.146, -17.761, 23.582, -0.842, -0.764, -0.068, -10.254, -76.050, 75.073, 20.751, -0.438, 0.504, -0.562, 170.227, -15.930, 258.789, 19.278, 25.130, 19.330
10231, 0.812, 0.378, 0.588, 0.549, 0.244, -17.334, 23.546, -0.826, -0.879, 0.275, -100.281, -13.733, 94.910, 20.769, -0.092, 0.747, -0.839, 128.784, -20.996, 190.491, 19.293, 25.130, 19.350
10261, 0.802, 0.413, 0.594, -7.629, 6.897, -12.268, 23.573, -0.819, -0.555, 0.049, -30.090, -30.579, 48.706, 20.742, -0.085, 0.756, -0.832, 52.368, -98.328, 29.724, 19.284, 25.130, 19.350
10293, 0.789, 0.342, 0.613, -7.568, 14.343, -8.179, 23.558, -0.663, -0.754, -0.073, -85.083, -35.461, 47.241, 20.763, -0.094, 0.722, -0.972, -72.998, -179.810, 22.644, 19.281, 25.230, 19.350
10323, 0.744, 0.340, 0.623, -3.723, 18.127, -11.169, 23.552, -0.742, -0.702, -0.062, -53.772, -25.635, 32.104, 20.760, -0.324, 0.671, -0.707, -18.433, -183.838, -28.870, 19.293, 25.230, 19.350
10355, 0.731, 0.371, 0.626, 6.653, 10.437, -7.202, 23.561, -0.738, -0.671, -0.030, -26.123, -8.911, 13.428, 20.745, 0.008, 0.985, -0.683, -109.802, -112.976, -29.785, 19.278, 25.230, 19.350
10385, 0.735, 0.420, 0.620, 7.263, 11.169, -3.113, 23.561, -0.774, -0.665, -0.035, 5.005, 9.399, 7.263, 20.745, -0.050, 0.858, -0.652, -25.208, -101.440, -16.357, 19.293, 25.410, 19.350
10415, 0.754, 0.459, 0.613, 6.531, 8.301, -2.136, 23.564, -0.835, -0.640, -0.001, 29.419, 11.475, -9.033, 20.751, -0.239, 0.902, -0.497, -40.771, -82.458, 3.540, 19.305, 25.410, 19.350
10447, 0.809, 0.401, 0.621, -4.639, 7.446, 0.427, 23.552, -0.800, -0.667, 0.085, 29.968, 16.479, -28.137, 20.760, -0.508, 0.757, -0.511, 26.733, 44.434, 20.142, 19.293, 25.410, 19.330
10477, 0.830, 0.366, 0.628, -9.644, 4.944, -1.770, 23.579, -0.734, -0.726, 0.076, 18.494, 18.311, -14.465, 20.763, -0.493, 0.753, -0.474, -7.263, 18.188, 12.085, 19.290, 25.410, 19.330
10507, 0.831, 0.325, 0.633, -18.066, 4.944, -8.667, 23.567, -0.715, -0.702, 0.107, 15.808, 11.719, 0.488, 20.745, -0.517, 0.768, -0.530, -1.160, 10.620, 16.846, 19.314, 25.430, 19.330
10539, 0.824, 0.289, 0.641, -13.306, 5.127, -15.625, 23.555, -0.684, -0.687, 0.108, 12.085, 12.939, 5.310, 20.775, -0.436, 0.817, -0.601, -15.015, -62.500, 4.395, 19.287, 25.430, 19.350
10569, 0.821, 0.291, 0.634, -5.127, 5.676, -21.606, 23.579, -0.693, -0.675, 0.101, 12.817, 15.442, 8.789, 20.757, -0.393, 0.869, -0.606, -7.324, -79.956, -3.357, 19.299, 25.430, 19.350
10599, 0.785, 0.333, 0.635, 3.479, 7.751, -26.733, 23.555, -0.721, -0.658, 0.101, 9.277, 10.437, 26.245, 20.751, -0.381, 0.819, -0.527, 0.854, -87.891, 13.428, 19.293, 26.230, 19.350
10631, 0.743, 0.416, 0.635, 5.554, 7.019, -27.222, 23.561, -0.799, -0.645, 0.050, 7.568, 11.292, 24.902, 20.763, -0.327, 0.833, -0.460, 6.409, -25.269, 19.653, 19.302, 26.230, 19.310
10661, 0.729, 0.476, 0.615, 2.258, 8.362, -25.452, 23.561, -0.848, -0.629, 0.022, 19.348, 13.550, 11.108, 20.763, -0.366, 0.853, -0.456, 9.216, -10.681, 21.729, 19.311, 26.230, 19.310
10693, 0.697, 0.451, 0.635, -1.282, 5.066, -19.958, 23.558, -0.794, -0.624, 0.038, 26.611, 14.648, -9.949, 20.751, -0.313, 0.828, -0.416, 8.606, -0.488, 10.071, 19.296, 26.650, 19.310
10723, 0.700, 0.441, 0.643, -4.578, 1.648, -16.968, 23.585, -0.779, -0.633, 0.038, 17.456, 8.179, -1.587, 20.781, -0.377, 0.819, -0.444, 12.634, -10.925, 3.174, 19.341, 26.650, 19.370
10752, 0.676, 0.425, 0.639, -8.057, -1.282, -16.296, 23.576, -0.758, -0.621, 0.031, 12.451, 4.272, 5.493, 20.751, -0.377, 0.777, -0.492, 12.573, -3.357, 12.878, 19.317, 26.650, 19.370
10784, 0.679, 0.360, 0.655, -7.568, 0.793, -16.357, 23.567, -0.727, -0.615, -0.005, 9.460, 8.850, -0.427, 20.766, -0.319, 0.825, -0.532, 3.418, 1.343, 18.066, 19.308, 26.830, 19.370
10814, 0.663, 0.375, 0.658, 3.601, 1.953, -14.465, 23.561, -0.812, -0.652, 0.081, 21.606, 16.113, -29.541, 20.757, -0.263, 0.862, -0.541, -9.705, -7.690, 7.446, 19.323, 26.830, 19.350
10844, 0.627, 0.404, 0.643, 8.667, 2.319, -11.963, 23.576, -0.708, -0.704, -0.174, 74.402, 36.682, -83.008, 20.766, -0.236, 0.850, -0.485, -10.498, -14.221, -6.042, 19.311, 26.830, 19.350
10876, 0.648, 0.524, 0.618, 9.155, 0.000, -13.184, 23.570, -0.770, -0.470, 0.106, 64.453, 30.762, -50.537, 20.757, -0.282, 0.794, -0.354, -2.563, -2.747, 14.648, 19.296, 26.790, 19.350
10906, 0.687, 0.493, 0.609, 0.549, -3.540, -6.531, 23.570, -0.763, -0.547, 0.324, 41.931, 21.729, -15.930, 20.748, -0.240, 0.855, -0.446, 11.902, 46.753, 0.427, 19.314, 26.790, 19.350
10936, 0.697, 0.477, 0.582, 1.648, -2.808, 4.272, 23.582, -0.781, -0.610, 0.215, -0.610, -5.310, 11.230, 20.772, -0.365, 0.783, -0.359, 19.531, 53.528, -9.827, 19.314, 26.790, 19.370
10968, 0.684, 0.468, 0.606, -0.732, -4.883, 13.733, 23.555, -0.705, -0.642, 0.096, -23.987, -13.428, 12.634, 20.757, -0.425, 0.758, -0.390, 9.338, 21.484, -10.132, 19.329, 26.790, 19.370
10998, 0.675, 0.419, 0.635, 0.183, -4.028, 12.573, 23.570, -0.637, -0.674, 0.023, -20.325, -23.987, 13.611, 20.748, -0.286, 0.766, -0.498, 3.845, 6.165, -21.545, 19.311, 26.730, 19.370
